"","condition1","condition2","condition3","condition4","condition5","condition6","condition7","condition8","condition9"
"Cercam",15.1651628188403,19.1204767573777,12.7084413124372,13.5826234645486,11.8383907817743,17.1349473278009,14.9005657931576,23.2658442879864,20.7956124814044
"Odf2",27.5155915628104,33.6192902435961,32.0832471322778,22.1232483503814,22.4814289237884,21.8730552710867,20.9646445679563,33.7399259131839,25.2084352329114
"Gle1",25.3858576021746,27.2064737324834,26.0962540649634,22.0129631000449,22.7902361813447,22.3264788324649,26.5858620455525,28.6350138317346,27.6898896604492
"Sptan1",81.6780055514533,98.9864080251522,82.8380608922105,72.7670238741625,63.8352868248524,60.2802750605956,78.8794779821651,126.299494504457,105.137483552781
"Set",451.794640053826,602.826223095593,584.042452507108,488.468994614075,446.02114076895,427.676484696604,420.184992507158,474.743322850931,449.708179741542
"Pkn3",1.44704760483912,2.45850059035303,1.40697991314387,1.4257888513684,0.960908777931262,2.15340615297408,2.89527227776341,3.74177154103938,3.55665570083425
"Zdhhc12",49.5537554143853,38.1927164519448,47.8657662813106,38.4006261816221,39.736682199586,48.9315380990711,35.8013442050228,44.3489382106332,42.005798218072
"Zer1",42.1065156976745,30.3320379835385,31.0500345172914,30.8849654855415,26.8765048281951,32.7223131701088,22.8349300085995,32.5013578409058,32.9928314700637
"Tbc1d13",38.5158012769352,35.5256652716082,34.2400087932563,36.1110374325564,31.7126830406291,31.8149258405351,28.85467802201,33.3433820736865,32.2663967829319
"Endog",8.6893375179472,5.40842038747591,6.99346772479176,6.80045297201736,7.21638145400636,7.44424604896943,11.6072783052511,9.47436728530481,12.2193317713411
"Spout1",26.6764221825668,23.8058245873632,25.8910368051885,24.5830058938231,20.6871840955855,22.9367323638744,25.8109733695496,28.7492036127795,30.9218118271192
"Kyat1",3.12286169820839,2.6134609151525,3.05230243055112,2.56779311905495,2.95517390174036,3.53624437225509,4.03386985601547,4.64107401871346,5.15622105120069
"1700084E18Rik",3.80408785347919,6.34554760668832,2.15927344498179,2.93337511296357,6.58527139136208,7.27843718919976,15.949586803969,10.5531729168113,9.97328589535863
"Lrrc8a",12.9682234973099,15.1340164309542,12.9285895922232,10.1564985119452,10.1200908054942,9.49279164079674,18.0580085899332,24.1600149552943,21.4158128744102
"Phyhd1",1.4701092759404,1.95721035271614,2.64442279930359,0.989919828677793,0.614465656885105,1.14888581505322,3.57273329443547,3.86770996957007,2.71424473480005
"Dolk",27.9562881574595,29.3618377184989,21.8192245618738,21.3178828058948,18.2442372977999,24.3673586725533,24.6699792417277,30.1604320990335,26.7216979216541
"Nup188",12.4655667022087,13.8211718206812,14.2631635830842,10.1316872910003,8.91369659248758,9.24975870382691,10.294871536911,15.2851326394992,14.318658507015
"Sh3glb2",54.8659352715059,41.2274388544403,51.3678381067613,46.45796384892,42.3169358446028,60.8522401241792,39.4226161485616,56.1537185727929,53.6213304611581
"Miga2",4.34324006158492,2.93245957577529,2.9055399332014,3.37304376685663,2.57013363646527,3.2498066476473,3.86464705423871,3.5859734782544,2.85940764222815
"Dolpp1",24.5371940302593,18.7457924424102,20.2688879708621,22.5512604564088,20.1775389006959,22.9775583318976,16.1169575470043,20.2919476014407,18.1418059268897
"Crat",7.11281985525934,6.49137928415494,6.84144577202341,6.15161776783428,6.68314715943902,5.70837635219737,9.22140588966961,9.09637947525139,8.90946546818151
"Ptpa",43.2836154453725,40.468068159454,39.909979315531,45.258288875262,39.8413273692779,43.526328656506,35.3018865672572,36.3525648351766,34.3885307230663
"Ier5l",170.921888598697,98.3349581863494,174.320818335733,468.403746453767,215.535636956794,433.808862449088,87.4358756731717,84.0219393923207,102.032664135999
"Cstad",2.85019271197232,1.51875644295696,2.29191763445197,1.52015592460328,1.17475708894964,1.5678325425678,0.248961324734662,0.680872720581109,0.719999932148561
"Gm14486",0.432540581808335,0.370007747051287,0.306897943787466,0.384850302003081,0.30856017704387,0.636606557862293,0.0268274295140085,0.138454566079084,0.299856829809314
"Mir3089",3.93089078192849,10.9284431004077,16.7343691986088,12.1246171335828,0,3.76052588108654,0,10.9049453473716,6.44108047408578
"1700001O22Rik",32.1962370141662,21.0745488769155,21.5138471454838,20.3643285551462,18.4943551270122,30.2550134575099,9.95671801784711,29.8102603744244,30.8857043221714
"Ntmt1",6.15855210517989,5.84939367859335,4.63399630270782,6.47273965255584,7.50666738850739,7.02384164965985,4.71823009443147,6.32321801106057,6.84124317976375
"Asb6",111.630347563834,109.918755396989,93.388265241362,95.2305600194106,84.0428965845137,118.266840471642,81.5643367926679,108.097916824147,113.191188173661
"Prrx2",0.00920249785908959,0,0.104470296270683,0.0283846001845253,0.0568945718157867,0.00880366138098909,0,0,0
"Ptges",0.0716413160516367,0,0.0338874909641316,0.14731580808866,0,0.228454598981174,0.2695664820249,0.463738183572323,0.567385261982822
"Tor1b",98.2624668280579,121.635479415809,124.638360780994,89.5709870237546,90.5493975455984,94.8440263116131,109.946593462111,157.26327168951,129.888162457973
"Tor1a",42.9010945028521,44.0405266122979,46.6779278923957,46.1272638516421,45.6118199496299,41.1276214600158,40.7060120697402,50.5439326076056,48.3474958662351
"Usp20",5.60178952354473,4.93359241236919,5.72110935477119,3.08362912907748,3.4582582802695,3.84909759550102,3.43533815956975,4.99104415928444,5.94958856184222
"Fnbp1",50.9308046970438,46.6037894262922,44.1885727356304,40.2935192127216,32.873642030774,36.1320671222099,23.9329777576918,38.7753990466268,30.0466951324494
"D330023K18Rik",5.31286927887359,12.5549611805166,7.53921701626786,9.83235243012988,4.9270333016627,7.62391409520361,2.14187779965423,10.0715022194551,6.31153340099475
"Gpr107",9.09099555860435,10.6726319439765,10.7857140206187,10.0654777735371,8.406951863722,8.81989989690932,7.50408280536177,9.92734954956206,8.06287901591731
"Ncs1",0.133280116927483,0.148215176158428,0.208043985274033,0.241518438532487,0.148321113902603,0.140254128806796,0.365375848428776,0.283468275997793,0.16379263753755
"Hmcn2",0.00451064260154219,0,0,0.00347820746009738,0.00836613330505609,0.0043151512429224,0.0163661484387576,0.00417109113261532,0.00739105042550159
"Ass1",0.674789528883263,0.291419367213903,0.343977430800158,0.484975062822223,0.583255322137265,0.231894494919088,3.84026395173378,4.29525158302457,2.91453108652607
"Fubp3",9.14591693383363,11.0872216212532,10.0131759007274,7.9035882210691,7.4149604110332,7.79926162769602,7.24974756278098,11.8186318280321,11.6285644408923
"Exosc2",25.7004432848929,32.8777865186545,28.8061448359584,23.4320364400572,26.4438450175038,28.4764920921985,29.9821415468538,32.5774735043683,35.0935349011103
"Abl1",7.96223773703493,6.1740334874577,5.57051386408546,5.807832505702,4.12777678203227,5.04264878133439,4.88678261112933,6.40855956266203,6.49302018678238
"Qrfp",16.6855758275741,8.736811071434,7.43244133906035,10.1546759405669,15.5432102452815,12.8128862787259,33.1210605852854,48.1567131043685,79.6311961262569
"Fibcd1",0,0,0,0,0.0748783762558593,0,0.0651021910984279,0,0
"Aif1l",0.0142694393121,0,0.0202490206379018,0.0550166291713998,0,0.0136510014698042,0.16107587497659,0.0395857998780992,0.0233816231557133
"Nup214",13.8013681131573,12.8707338579104,11.6306875027728,10.735239622601,9.21553772533116,9.31454352106767,9.09591341599484,14.877984183661,13.0966314495847
"Fam78a",33.4916664154118,18.2722684639374,16.9340310353567,17.6389273324559,17.0674862806488,15.7964901116137,11.4831566624889,14.5987337107382,8.7843572734549
"Plpp7",0,0,0,0,0,0,0.0174146657834263,0.0599172821284155,0.0530858280831246
"Prrc2b",144.05585745457,118.615347765667,94.9205368559633,107.101560128173,72.9422848985221,81.5715289981854,78.3988096913879,150.120780912734,129.244887104908
"Pomt1",3.14608234847002,3.09878214552856,3.41848713634128,3.03594022961546,3.15657044316174,2.85494489496765,5.29078917795027,5.78525548346432,4.87526001800732
"Uck1",128.739753743567,105.935668267196,122.832368271293,117.181669001274,115.510614640647,112.081943404077,106.410704822477,131.431939261151,128.690364895253
"Swi5",84.3573828806561,79.2651242684722,86.7333414913326,104.979685532219,90.2946256897847,94.4754502088751,68.965459815742,71.0533988915413,62.601879603937
"Golga2",65.9614229576088,56.893961282784,56.4054519077471,53.8532808083062,44.5638776063606,51.9593020555601,34.808499401821,50.9417050778994,52.4947400982235
"Dnm1",0.15457525444887,0.184174925520145,0.104452247611638,0.0851390890808661,0.163828058422169,0.232376507331236,0.421380640346162,0.701082556049394,1.50161215359212
"Mir199b",0,0,0,4.62939926918615,0,0,0,0,0
"Ciz1",74.4793869742709,66.5818109436756,58.5090582252458,54.3207248931066,49.1950410109542,63.6763380047548,58.2259487018772,67.6756461913204,82.7096349063244
"Lcn2",0.425645924179173,1.18335703568707,1.359027082839,0.246165285019566,5.78943614425902,0.101799604902117,304.673523259723,535.301732295084,524.224656593125
"Ptges2",14.1697969275297,9.37954246539149,10.8061376929858,13.6766955493107,12.0978288909186,13.9245395637722,12.0079903435381,14.3510417824993,14.8471088668461
"Slc25a25",2.64270139524849,3.15229912922207,3.54741116474944,2.45088788910515,2.45078075466979,2.38296789284945,3.41216700669446,3.78123023833803,3.1599330554243
"Naif1",10.5241378703424,9.50905168577305,9.70726755106553,9.7890584148229,7.8078755620293,8.87244393139223,11.2964427163079,13.2597184064455,11.5862463507957
"Fam102a",97.9677832420058,63.4467427591358,59.7283463557697,72.9602854989713,53.8850286233523,65.1570810198868,44.0319555392839,56.2610456692321,51.8837347609017
"Dpm2",150.254461944459,140.708738283215,152.274127387194,143.351037060576,149.685111323923,154.333977427761,105.650529515583,126.680588397912,132.172680089457
"Pip5kl1",0.695922642771372,0.341429167034804,0.63900145216607,0.662900589624349,0.455564274284656,1.17487295069899,0.132028470367975,0.340695044326512,0.53662361499946
"St6galnac4",48.8528203144688,33.3179382644333,39.0623329197418,42.7758106654335,36.7228423654925,34.9953304752956,34.0732378122425,36.2708904128601,37.9880317935938
"St6galnac6",3.02012233337874,2.61027217790885,3.28644263110919,3.83717327226509,3.61829470221563,4.29641997731076,3.29308763280046,3.08218065739654,4.48717515610924
"Ak1",0,0,0,0,0,0,0.0400323901205955,0.0918242146384198,0.0203387249012557
"Eng",0.0457650486045729,0,0.0519542439430129,0.0282319567351615,0.0113177221417727,0.0175126361198209,0.760145454780128,1.04953486475604,0.884878581554237
"Fpgs",6.39436681531655,5.71411981250675,4.41543138187552,5.21692914963616,6.38885757360294,5.81683488064325,9.0456052844583,8.81672420581131,12.2785358739164
"Cdk9",165.592492902351,167.526806185201,155.696781308662,144.015104639233,147.853118864293,161.934054648073,160.39514449335,154.871090171097,166.533615992991
"Mir2861",4.02676616685358,0,0,9.31525462702091,19.9164305494853,11.556738073583,0,7.44727974942453,19.7945399935319
"Mir3960",67.8482518524644,62.8759740023455,12.837324316741,108.125010328252,55.9297022280067,38.9446241931702,18.235302088837,41.8271876337542,62.9990610753048
"Sh2d3c",63.3392895964075,47.0715174734491,49.198148422971,47.4468089620282,46.6692537546704,51.3185021602263,31.7180289064427,46.6735386528449,40.7146552984505
"6330409D20Rik",5.62385184284482,8.74691968017383,10.6034831034539,3.00227239408273,1.45886193281723,5.4177371435949,3.99543374495291,6.69155293349912,5.73529271370477
"Tor2a",126.714158807917,94.7117196097594,93.5067526563655,121.541362573165,120.424651610229,122.73527974455,73.3728002187958,81.5901438762038,88.9694324674359
"Ttc16",10.8952935817253,10.7052698212721,12.2126361627853,7.38892725144178,6.67020610406236,12.1546146061946,3.3622808182932,8.54908333660024,8.65018277339873
"Ptrh1",33.7085524243885,25.3702604632137,18.7636356270921,22.4028458711885,27.1730657073914,31.0004773141348,25.2270439726449,22.2158277465913,32.8048261032118
"Cfap157",1.88871629161729,2.23163402650967,1.60810755061707,1.31076941984679,1.63478208714494,1.85203076425884,1.44672466736548,1.83386468304147,2.2824249127391
"Stxbp1",0.957953159312855,1.06222025808661,1.08436220394467,1.12297731764984,1.23243998469925,1.2607609031323,1.50907361520003,2.03794521224044,2.43618468602792
"Lrsam1",2.27208781024762,1.34994669079701,1.65110337865911,1.63899821522198,1.51800545821248,2.20867378404706,1.84675376999127,3.43115008571333,3.58788967003541
"Rpl12",3492.93498118613,2577.7640748612,2469.68889317738,4020.08979682212,4502.70047474161,4038.68879034717,5246.91362983803,2888.41819755326,3377.04690192993
"Snora65",313.405258274435,295.623647258485,266.048106920256,217.934855426517,128.022140438853,307.853220434712,485.089942854741,359.678366881105,573.146991338141
"Slc2a8",15.5249242438639,11.395450061416,11.272674055352,13.3420070116553,15.6533123548602,15.8237046412324,6.93153820584356,6.84269447700612,8.67773381678436
"Garnl3",0.00454776224667374,0.012643434708347,0.0129069866832231,0.00526024625661595,0.0140583018712107,0.00435066212174296,0.0275013852674387,0.0399514566619956,0.0298074957895053
"Ralgps1",0.402209796232204,0.416433558220477,0.37000671828104,0.303731651173103,0.207508131764639,0.29588102456574,0.358967585012952,0.779775322139378,0.661325673770362
"Angptl2",0,0.0578188083664574,0.0737800493734723,0.0240552648301227,0,0,0.36052537164993,0.221162209602171,0.0766746998552757
"Zbtb34",6.42922074036796,10.4478290940488,7.8412700341342,4.04891148359839,2.81722281675116,5.14844729819692,5.64840958940025,8.10054472169431,6.81221462679414
"Zbtb43",17.2653254974306,18.6667032491699,19.903305651401,11.1783055524251,11.9498583296912,12.4830084659976,15.8325799062355,27.5967737231484,22.1372645770361
"Mvb12b",0.294684320126849,0.168501290532961,0.177945201015646,0.34488059065593,0.261008345112755,0.361887927135342,0.362302999897839,0.713141225316908,0.81504693835676
"Nron",0,0,0.0602575022583652,0,0,0,0,0.0392667785141982,0
"Pbx3",0.717711060912359,1.07547007464042,1.09088041538175,0.788264222061294,0.698155838100324,0.716526325846022,0.499052861058581,0.910281246211859,0.743108965752325
"Mapkap1",2.44103366741093,2.72635073808546,2.70587083307478,2.38876985316022,2.61789498021873,1.9153883908231,1.93525473925365,2.91640865175825,2.44502928293802
"Gapvd1",17.1805905023535,22.0067499838439,21.2681113648548,12.9582535838538,10.7381377366131,12.0922162554157,13.1319181450243,21.5268101885596,17.7206307203507
"Hspa5",1780.3748033394,2919.16437011511,3289.8563763802,1887.26219531315,1491.16648078926,1538.79702695715,3148.11380326669,3003.18265156579,2024.5534512844
"Rabepk",8.79607809742591,10.4125477537842,10.5413845415438,7.46582416146578,8.9739703424247,9.41096070735321,7.07972922910607,8.50757161378228,8.95087975139345
"Fbxw2",36.518895543377,48.5184500192934,53.1288678287947,35.9481150273672,40.3956058904658,34.401796931915,29.7372488955844,47.953440175119,41.0883921025212
"Psmd5",21.5534611232498,28.4530938833333,29.0461976765087,20.8965598568567,25.5476709663195,18.9958958091974,26.5896868065531,31.4656842014337,24.9828196029418
"Cutal",0,0.051752690293959,0,0,0,0.0178083309285866,0.0750466260280248,0.034427609620747,0
"Phf19",3.57594040274733,7.62645579235254,7.15981417794302,3.72696172991546,2.64492009893397,4.26448321160501,6.22734394051483,6.538006002944,6.66213229136476
"Traf1",109.482267777194,94.3067385723038,94.7046786250592,86.5720552541608,82.7054570907758,97.0228072800933,92.3174576777114,132.776409923978,139.687454572545
"Hc",0.194520797876283,0.223372204142342,0.360044826771974,0.332602452488785,0.193466171965891,0.392407726027011,0.746702972425177,0.958044222670065,1.39274630813565
"Cntrl",94.2372822513682,125.733447335875,113.094029463682,69.9534674297237,47.4413851291111,71.4909430761251,54.217850035445,107.446057981496,99.4097172117509
"Rab14",80.2754201851662,118.632858234546,114.810765920844,72.2364237657432,63.6362140764058,67.0853653164113,66.7625132939794,108.10056264697,79.750406030548
"Gsn",7.6488557710752,9.40358350902687,7.83603785072216,9.22754308777326,10.614316839872,8.48788570940572,11.9471229334085,11.8002916284146,11.0479575646811
"Stom",4.36052245904978,8.45411445404256,6.04530904672594,5.04367218380489,4.522725486422,4.04803785114355,10.1775482726924,15.7444293468829,15.2772803599081
"Ggta1",2.69454412105232,5.54350364055867,5.1619783886946,2.75099847221471,2.53884024753562,2.98504899140744,7.6953683143775,4.72925540256172,4.27393983702619
"Dab2ip",0.191376241433428,0.133013385597617,0.0950502316293703,0.150523829092509,0.0615256871446453,0.122664933659187,0.251519221448237,0.130957688842127,0.0831001184401893
"Ttll11",0.0404471724206991,0.0200801733397405,0.028698241436754,0.022278051089569,0.0285788810978654,0.0428399971753967,0.0221298918083454,0.0146937985527689,0.0603584478827713
"Ndufa8",8.8542446533243,8.88717954473413,8.20839131493806,10.1533770371816,7.40343380702343,10.7276838196682,7.03687907883021,5.18477155662971,5.30034359411899
"Lhx6",0,0,0,0,0,0.0269341894620796,0,0,0
"Rbm18",20.0268460645871,29.1962052072561,32.1219405270688,19.6894235862191,22.3482898697063,18.5769176319049,15.437678219453,27.2977862006929,20.6048371880698
"Mrrf",1.67897751246829,1.75468377138268,1.93038709383796,1.92784247486429,2.3109431394176,1.63552099894489,2.25790711125596,2.27221776268954,1.72699273818044
"Ptgs1",0.498783724595156,0.630313938776603,1.17966348832086,0.512823685408335,0.747572692967955,0.506085603332163,1.42586940529852,2.59969584221878,1.93179342974503
"Pdcl",40.5477391511423,62.7591723225917,50.9603924747786,35.5567263233797,37.0408180216154,32.2400415207528,36.8341679281438,54.7426136457321,48.1213198741127
"Rc3h2",16.3744334655769,30.7890314502201,25.1428884785185,12.3518117082283,7.05554998541521,13.5482281587178,13.4193571849709,25.8624278770023,19.0836804824739
"Zbtb6",55.1340068712554,80.6204555215314,73.9152764971763,39.6488402353544,30.1318690970073,45.2845024366709,69.2605034687821,109.966917510322,94.0350213567269
"Zbtb26",9.03122603637256,12.2621004456005,10.9849234975693,6.40880489468887,6.01021952338398,7.92222008424447,5.6125956597282,16.5640223922457,11.6273061970185
"Rabgap1",4.25502576760066,5.92597362829346,4.60370781425436,3.33692052264788,3.35506457966612,3.10361786195737,3.85237470062192,5.78926479104169,5.13359652508193
"Gpr21",1.36752375094199,2.7650277723923,0.705666171025674,0.479324096018897,0.614889798591037,0.832526061023678,0.501196179399512,0.689770639442181,0.814835481661454
"Strbp",6.09508048055326,8.06063527431853,7.99051426151686,5.8921902566446,5.98688225373985,4.4304057712097,9.69070983220299,11.7380725588253,10.5782078806202
"Crb2",0.0433421341958425,0,0.102507621430988,0,0,0.0552849134126046,0.10484002163523,0.106878484262142,0.0710195703115124
"Dennd1a",0.829552004242071,0.588316067928456,0.643752144275562,0.65896628178794,0.557596439599888,0.54846953707871,0.576740270285011,0.832124618814373,0.871295616459937
"Lhx2",0.281874953794918,0.33154550431023,0.953832121639851,0.234076727010102,0.134053526698115,0.22817256552674,0.31468873421193,0.370933558127097,0.248701797206714
"Nek6",0.156833175773172,0.411795570820438,0.278192273666084,0.235153009293172,0.25856621448523,0.18754502771337,1.03973509126208,0.761392336837885,0.624613313514664
"Psmb7",14.6947662348586,15.8582839139837,16.9773217669494,18.295993209184,18.4186248399852,16.5064338973326,16.2378769367421,13.9548005444141,13.1676573634494
"Nr5a1",0,0,0,0,0,0,0,0,0.0123600941157583
"Nr6a1",0.0162587068503306,0.0361612392828427,0.027686264332371,0.0225670905050731,0.0281455111464108,0.031108108210359,0.0707905546700894,0.0631461028150803,0.037297677053912
"Olfml2a",0,0,0,0,0,0,0,0,0
"Wdr38",0.1007920713315,0.280216489754043,0.286057593138613,0.155443809404907,0,0,0,0.279613983265939,0
"Rpl35",499.523121251385,472.049652636702,468.16648089738,737.894433499213,793.463077457325,803.810024321552,1487.27452493084,563.040354764434,647.325866828749
"Arpc5l",77.3187004538519,97.2114263687155,91.5435340127674,75.8517552872083,86.4191278245284,85.8531851269316,98.2461677732735,88.6721234814465,89.3006587683374
"Golga1",4.4261323978755,7.23074974180782,6.64142947986744,3.42850763921928,3.99308583577793,5.4303985691404,4.44749956789459,7.44396220691273,5.40656360046879
"Scai",2.94352739011061,5.69153906466026,5.17798336345531,2.61127772873598,1.59686855015248,2.74999553975566,2.29210993007169,4.43603466008439,2.76356679661697
"Gm16523",0.486602901005043,1.15956533107483,0.591868215866586,0.696846416309073,0.601685849231819,0.73152124507873,0.168148680313908,0.642817831002959,0.398668980922362
"Ppp6c",22.0834477418719,33.3420613082249,33.2950798489302,22.2618265058825,23.1105750715726,19.5086149246178,19.6357585437324,27.8796244258275,22.1305802703966
"Kynu",0.018096550215887,0.0359364418760078,0.018342767904272,0.0538243236568024,0.0447528699986086,0.00989271159723371,0.564888323609444,0.193639535622427,0.050833117643344
"Arhgap15",0.711791729368722,1.21570126854287,1.14112194458024,0.668874618189398,0.88202522386182,0.537432162913801,0.965989436198298,1.045114135404,0.910906313765986
"Arhgap15os",0.108491810639722,0,0.384887742369844,0.0418296303277868,0,0.155684659443701,0.306168535153466,0.150487170885365,0.0888862756404149
"Gtdc1",0.641656198718126,0.955117518907324,0.815101862723385,0.442225841679205,0.496723910997579,0.489512394423282,0.533487965631812,0.665631913657669,0.685796201820466
"Zeb2",1.20065466626196,0.993858307359501,1.23148444214923,0.501891850195869,0.295703176618195,0.488221726264515,2.37151103719785,2.81785657227854,2.47638049272853
"Zeb2os",1.12044392834066,1.24599826322938,1.90795658321431,0.345594787655566,0,0.428753544636946,4.15569354695044,4.76605687391064,2.93749988366857
"Acvr2a",0.159253191084456,0.411857517355756,0.635919543775929,0.137081229201079,0.0961687755344948,0.102748452670901,0.558414708633663,0.48974158969532,0.521898305720262
"Orc4",8.19062024092523,17.0396024801648,17.3157251873475,8.60377501335172,6.98434086566829,7.80898673123685,8.51342323848812,14.1755778832673,10.8931416028866
"Mbd5",0.841742486067732,1.04395855431604,0.89999785156817,0.681634903630828,0.523185463052642,0.496735387712859,0.358542309041809,0.72188945046617,0.59100744927119
"Epc2",6.862844395392,8.53589513227879,9.44387756380283,5.69635641767941,5.14212064958921,4.57464795969339,6.29398762181343,9.87461512698355,8.23810358505929
"Kif5c",3.33607346405569,4.32743659572007,4.07110106593207,2.88360547559713,2.26602825250152,2.36060407993347,2.40735587556232,4.50468155834909,3.92148975401306
"Lypd6b",0,0,0,0.00157989190812441,0.00253340961066541,0,0.0313876980128157,0,0.00335720651909088
"Mmadhc",23.8459947392823,32.4966339483548,35.2508631709245,25.0539115936246,25.1182900621294,24.6979943393954,25.221639561889,29.0704021469913,24.1891672954468
"Gm13483",0,0.0133858647754304,0,0,0,0,0.0019410855400124,0.00445236106864209,0.00788945245371332
"Gm13498",8.85404525638263,5.09286668756862,7.14866257027951,6.00345120206526,5.28526635941034,7.59407168219419,17.9705824930953,3.81143720879008,9.50528380641785
"Rnd3",0,0,0,0.0272711358437571,0.04373018007438,0.0169166268950501,6.23064715831404,2.37102115944566,2.04273970800278
"Rbm43",47.2103101208413,70.7661312252623,64.3261967850958,46.004520222393,54.4128406818136,40.8895333041186,54.2409613733081,70.2435210336528,52.8174610149391
"Nmi",37.8167283156634,56.4687824791603,48.5059676034464,40.0112365408231,47.5205549306578,37.2132266510241,30.4807760540701,41.0619075233041,34.048317746867
"Tnfaip6",0,0,0,0,0,0,0.0143376277934741,0.18087797765041,0.174823876295936
"Rif1",27.2203180854065,51.2849796256096,43.4140399167944,21.1220848136289,14.5351684793396,16.7863984780149,18.5563099469388,35.7300133954488,24.548527947923
"Neb",0.503086817395099,1.22155160620133,1.12184975354954,0.314883058051909,0.157536766634152,0.289082335035443,0.156723721997039,0.238649522224722,0.127131619235042
"4930573O16Rik",0.0544898429278425,0,0.0579927807534611,0.0210088666863516,0,0.0521282518274301,0.0109837621394043,0.0377909736036642,0.0223214967541237
"Arl5a",69.279103041063,111.594812007179,104.384077428731,57.0344259614244,54.5160875211965,47.4225163925699,36.1322310933039,64.2340325557258,42.3914194713658
"Cacnb4",0.0811224147835257,0.114614627385161,0.143423970577307,0.0430702497556084,0.060842613765293,0.0547062688085891,0.051469248474997,0.0577989773133878,0.03922394650134
"Stam2",8.89220007492955,13.1971059641156,12.2619528910838,7.95805450616644,7.59447504404279,6.71690278712094,6.56739599816453,10.8272150785973,7.36654085935808
"Fmnl2",0.0179236158475398,0.0332201574333416,0.0847815762681252,0.0101354752668233,0.0206850944241673,0.00800184275636053,0.279400977234646,0.122650298151269,0.118456116558901
"Prpf40a",24.907805533913,46.3271839711303,41.7665330512129,22.6914483302106,18.4387133181158,19.8848453571008,20.8975472069788,32.670293005048,22.7698054635338
"Arl6ip6",5.63343666780024,11.8393480415648,11.6199592150706,6.18293818673638,5.11524507811602,5.7268410941685,8.71166056899382,10.9137856745012,8.66263376605434
"Nr4a2",154.883375737113,184.221582143408,294.548037564452,125.18388970279,78.2845821964913,136.045955501576,90.2896343859845,321.18957278587,195.759246483894
"Gpd2",8.50045307467437,13.5377914530147,14.7180740568213,8.89346982317571,6.57349094164587,7.22267898364638,3.81016687652266,8.81759444903752,4.78251750238338
"Ermn",0.511269407507603,2.01365377385576,0.90689484689235,0.262830410121536,0.105364342261793,0.733666468671336,0.0687059123863279,0.630376195564192,0.0349065006337552
"Cytip",107.326106682267,140.821158169506,128.724587442539,95.7114552947202,86.6542140948559,85.1900386663494,72.3503148846151,90.7126456826608,91.4760652379893
"Gm13546",0.151349805507407,0.35064523316816,0.250568094952432,0.330671376370439,0.405479659391737,0.0965268675359113,0.20338839610162,0.419869553481688,0.309998525490759
"Acvr1c",0.0109691989130953,0.0203306362907059,0.0155658207946664,0.0140974553078,0,0.00699586237927202,0.00589629505231149,0.0202869224454459,0.0119826093465153
"Gm13544",1.04368178801104,2.90158584096166,4.30425695309931,4.35092197217564,3.34727445475595,3.36976400565163,0.631138863288078,4.28270078043753,2.83244668813017
"Acvr1",0.381233487302183,0.52612949647368,0.490392591910458,0.382799957843594,0.410352152386792,0.44342538402293,0.504204413895729,0.791301696593919,0.961740184915533
"Ccdc148",0.00974066261385407,0.0108321785611706,0.0248804436646317,0.0127689294445465,0.0132487922477888,0.0111822024748374,0.0604748473632262,0.0675555486936936,0.032719760038396
"Pkp4",1.78386346172021,2.8339414901549,2.83274376213871,1.91660978922731,1.39697637050494,1.38799463152989,3.36020221628965,5.28022081515595,4.25227436060603
"Dapl1",0,0,0,0,0,0,0.496707855404889,0.0299821749534962,0.0265637647203066
"Tanc1",0.133954992227036,0.227368663995636,0.216100697165302,0.154397657671899,0.118560306894003,0.122753616294969,0.112555325313039,0.27773215436399,0.187149238788923
"Wdsub1",1.76878386880772,2.67122053429712,2.07616405109386,2.01221656614814,2.17360554951975,2.15171416726148,2.72908462582093,2.64528401125317,4.04329977250329
"Baz2b",0.672414345207569,0.620432863292543,0.463640299029387,0.293557794967564,0.192981166059847,0.249773684492386,2.00872028699304,0.837604315349097,0.979913293374419
"Gm13570",0,0,0,0,0,0,0.443725684161701,0,0.450875633186005
"Marchf7",24.1656239133714,32.851837901626,27.9675049337478,19.7137760556617,12.8591767647919,17.7043015603195,16.7219380065099,34.1550262234921,26.5389267367117
"Cd302",0.254058557246394,0.621561087330831,0.74988432700894,0.141053344715447,0.213617999707486,0.262491465539341,1.16353035487434,1.36261473933057,1.45703377706914
"Ly75",16.4389368743413,20.0773327653079,19.6889615688802,15.4298922126986,11.4105892588851,9.78443701843597,9.11679099243947,20.7743090205536,14.2753463574461
"Pla2r1",0,0,0,0,0,0,0,0.0112450270953849,0.0019925856246159
"Itgb6",0,0,0.00376924462289278,0,0.0229906025472291,0,0,0,0
"Rbms1",5.96767767620591,8.5909941150782,7.8296302595502,5.29718790044128,5.51012885880343,4.72214332421747,3.86526046614642,6.33941703851331,4.85084230731615
"Tank",14.1094716752215,20.0684562360679,20.7966249832023,13.3381531983726,11.7227288934458,11.5094084271362,12.2672578812059,19.0763351670684,11.8853280793824
"Psmd14",11.5013228750908,20.3404126851064,19.3167112763798,12.9773311493711,13.0934647440444,11.8185412014636,12.0804583949574,14.3540033635464,10.9939161868838
"Tbr1",0.102534362596624,0.380080414215607,0.145501191665784,0.105420540236099,0,0,0.35825073351219,0.537289513026487,0.308019788741086
