"","Treat1_1","Treat1_2","Treat1_3","Treat2_1","Treat2_2","Treat2_3","Control_1","Control_2","Control_3"
"Zfp760",2.42614557998451,5.89800124067922,7.17063128449608,4.87625133098756,2.81235049679971,3.31275385462006,10.1674256957098,4.80706106452372,6.24652169911694
"Zfp820",0.915882974048864,1.46803985563203,1.80042791557121,1.80970670718694,1.6605723472627,0.498400586847119,2.09217997349743,0.850844293336992,0.595337709176005
"Zfp995",2.27947154514356,3.10444490924649,3.15440034312219,2.98061571285641,2.34010113623354,1.28335285210044,4.63498718560126,3.81298667105522,4.10733402952875
"Zfp942",6.77360046588433,12.5814771350903,13.170279474464,11.167853726824,6.12791542378186,3.67348527139888,11.8347901112003,9.32960020282768,10.6403401158745
"Zfp943",1.51463083373016,2.21250970824539,2.3763267314299,2.13629059660684,1.58317973868412,0.931788188429138,2.83519670601424,2.02873671626455,2.62048128323646
"Zfp947",0.730242648789596,1.81300322124396,1.89249542732729,1.06835795963531,1.46484102747419,1.28016961891801,1.36221023116367,1.3483815971167,1.47046305360614
"Zfp994",4.1156420972822,7.04684905167858,7.09783789923958,6.01401456401386,5.00193164089755,3.22616930127696,9.01192961284154,7.78220585654491,7.69361719348239
"Gm7072",8.5717682382007,16.3321366807808,15.8911707969639,12.9110555093757,8.67839223775615,4.31256446492629,14.7488327475345,12.0075989294086,12.8341193532015
"Zfp944",6.54881584074475,9.54009366310823,12.5402980584734,10.7527150460702,6.12453326918088,4.55805045993957,10.790542702917,9.15570650483317,10.5657881185786
"Zfp758",13.7576547763483,21.9692734769022,20.2060698654156,17.6314613906842,10.366807669466,7.35692482158749,18.1214804926498,15.4015583877318,16.4784944572573
"Zfp946",1.29547491018222,1.85766434120972,1.70670613574729,1.48630530483647,1.00112967589406,0.678211125477084,2.47213905749981,1.21476609976507,1.88924313628432
"Zfp945",21.9741684149965,26.4215952368273,24.8772703310455,25.9727452300487,16.5453326302513,17.0106874758686,28.2262283282376,24.206265231196,20.1393598578492
"Zfp40",7.06969735226166,12.4462744181587,12.5633008696524,9.46027499082934,6.38296972793913,3.47352818015691,13.923671146112,9.48061883645702,7.95551852864899
"Zfp213",19.8384360653095,11.8558800941376,14.506994139341,11.7328076139363,12.5945244134848,14.2817287698214,21.2275330241007,23.9062946880748,12.2372388515208
"Zscan10",1.13468971690809,0.834489085979892,0.430414891687714,0.712180646951453,0.696343129575814,0.499958196848378,3.55523652491025,11.5289117517215,5.58380381255729
"Mmp25",0.0399841432075894,0.0555440762126456,0.0859459923992442,0.047403155770447,0.0617986686051449,0.0998325202406026,3.88254834714168,3.28472235396358,19.1236586910962
"Thoc6",18.2832332526191,18.4226386664065,23.432301883447,13.9670668005469,17.9101197419082,18.1634082287171,22.2130195455179,25.0058626478452,25.0241451307369
"Hcfc1r1",186.022612510366,126.46395753731,127.477356924071,168.792340873365,204.631958490308,187.082090293349,111.296855230884,156.211792006952,155.260767121385
"Tnfrsf12a",2.84905787614967,3.25934505321132,3.36222647274896,2.98032118561206,4.14441901274108,1.46455145707215,8.53174690491159,13.5559462887686,5.23987386758093
"Pkmyt1",58.578176933389,33.9813584531235,37.2974368950098,39.2091055179123,36.0686993420629,31.0269249673749,45.0770350931325,57.1059444405408,30.8132907056286
"Paqr4",55.2784665531629,63.6060580494632,55.2318587082588,46.2097038710978,55.0919159579195,53.6340246666449,49.9958991821161,50.7879907091101,36.7936336371513
"Kremen2",157.715551544493,145.518675917095,95.4972173041188,159.834511636087,121.654830601734,109.496236075903,99.6518723706133,119.819714166804,50.1318088825771
"9530082P21Rik",49.6031645661106,48.5476660204742,53.9392932961487,56.0225544696906,32.4280126869341,36.1227182129849,41.5965252670027,44.6437658751148,31.2250378144359
"Flywch1",35.9583054189133,24.8004300289462,21.1643308495145,29.8668849949009,31.8435586571063,24.9441131709451,22.7978921194012,24.386830275336,13.7146058554039
"Srrm2",504.120255307698,567.219600605702,526.018189397893,529.67928508729,319.899470695386,208.601044095097,658.312840100683,517.60140417285,275.221997969288
"Mir5125",3100.08045274613,3137.41136340872,3371.80851419751,4510.12885282314,2150.1665526102,1731.38055002501,5092.23293842256,4160.44575181143,4208.8215741571
"Elob",203.492443469261,149.749720943139,168.509859883528,215.013473174275,245.68778223184,267.998505606257,154.54822094988,160.801596335715,153.449884723812
"Prss33",1.75235302753586,2.43428575191871,1.61429408085385,1.63232154677655,1.06401458602015,0.625039989270223,3.65802875359965,6.53870152169818,2.64423673780388
"Prss41",3.90260770257643,4.46461450169173,4.47395345635185,5.22548572143265,4.18677196827193,2.00612625143072,6.70902674760087,12.0697096220249,3.9573357826949
"Prss30",1.32612022316696,1.67471213321874,0.921373077779395,1.04812022077111,0.869537504035594,1.1036868901875,1.89422173688621,4.36782193091796,2.47889754218572
"Kctd5",11.2884084893856,11.8570555497199,14.3265047459851,11.555881378695,11.5940974841232,12.7111731197862,15.1621019389329,11.8752272310001,10.6853779078449
"Pdpk1",24.0818544410161,28.3414222328332,27.5936185236219,27.436111351248,21.1621562293796,15.4869243894605,30.701108434388,22.6327443334462,14.5534791772449
"Amdhd2",18.9397563843461,16.7482611665105,17.2769210216246,15.7634223576179,18.2047026604848,16.7592490694985,22.4903759264672,25.6842239631616,21.6403481427258
"Atp6v0c",223.095739849783,193.746720801773,206.940805653553,223.566808389672,260.921956458733,283.228673979813,269.270353683032,248.150998732858,346.692642177191
"Tedc2",14.5674653753871,20.6427863607614,20.2045074383208,11.2361912487981,10.4889969977514,10.5902666343452,18.42141420308,18.9780520331366,14.435580650976
"Ccnf",2.74039754281713,4.77466857739264,5.25817730567347,2.13379515804057,2.44977129938907,2.855762178828,7.64097612308466,5.58655309665658,10.6560966363975
"Abca3",1.96237462043937,2.11935282366433,1.53538190482151,1.6430411304488,1.32300253641809,1.21401131267607,5.58845359586471,4.40099339467521,3.52807599953621
"D330041H03Rik",3.25697599511325,3.8100519146956,4.61812180397445,4.99937281719893,2.96736044938931,2.05440675672808,6.625774741493,5.80621703913779,2.37559040984345
"Rnps1",139.226129399904,144.008182897293,149.676600137101,131.725959984457,135.166013933395,136.264104021868,131.452886507194,126.220179440385,127.274612772295
"Eci1",13.9333695299518,16.4633638435781,10.6335193459384,12.6263553760982,16.0275817190678,16.5946936716892,20.0807716296555,20.6459366104794,15.7662927606374
"Dnase1l2",11.1012702185973,13.0847888681647,16.2295108492381,7.97642324585628,6.06592237319376,9.37921577287557,19.5569471140196,20.1244184450538,16.5822052615338
"E4f1",28.9403528878952,29.370602731748,29.5649744247223,30.8852442528023,20.082885276458,16.2932374577147,26.1624900916293,30.9004073250388,17.6284574992764
"Pgp",32.9349931702899,32.927382274548,30.2125187401518,28.8408278910719,32.7788638723784,30.6813257697401,40.6931775332516,27.2244848738551,47.3332963617857
"Mlst8",19.2060989320181,25.5720787201508,21.8947882058886,16.8045259093802,17.2132460976451,20.5297595607443,30.370083149619,28.0220798781007,28.4664904206746
"Traf7",75.1514228685814,76.5527853068758,84.5130757269777,77.4320984234974,59.8619587041203,60.2732800098534,83.6382194886665,82.008216465763,47.7947325562846
"Rab26os",27.3002397506305,18.9620994185102,20.538671169549,47.7395083435345,44.3044229671899,44.3061545714083,57.2648766846693,55.7807642308302,35.7573164334654
"Rab26",5.69398006190608,5.13799439911024,6.55548021930032,7.44284973963239,6.5439603220548,7.29063861229112,4.17506581628736,3.1573815118544,1.56271735586252
"Pkd1",39.6476774884001,30.3215206290456,30.9758575324762,27.1125265864985,25.6791483098292,15.5983113153834,37.7139926178317,38.574619155429,14.5044497983726
"Tsc2",24.9969975352437,23.9603883001375,23.1190922039884,19.7713392986892,19.0539706326095,17.1617322383273,24.7991057011633,23.0801814570076,13.9210606853662
"Nthl1",1.04659046754305,0.612157415459537,1.4997654762218,1.37139300285001,1.57502055774071,0.962732104291663,2.90805793484627,2.59906689156753,2.42043417402613
"Zfp598",127.511548638187,93.1715750041239,92.3279621361162,93.4749902587698,91.0136095248738,75.9007907489516,83.5117351062482,97.5165998061839,44.2157558023393
"Syngr3",16.0397327605601,18.987829240912,16.5891432568739,14.0552208545148,17.1917981733807,16.2804027221665,14.5295920045785,23.3273848888126,12.7288685595467
"Gfer",29.1237027339744,37.1254922251498,35.0240819023711,29.2468852348063,30.6264890191542,34.3619416996865,38.1154915225186,41.3791076530623,47.2899927828926
"Noxo1",4.97438202299809,4.38741313361247,4.41275453666054,4.02519108358456,2.98989539693617,2.76001131202424,9.82571969226938,8.84823162381239,4.80394294488169
"Tbl3",23.086369599871,23.5798157832876,25.8756522041678,19.4612845788649,19.514337453449,22.9347586260588,31.7411803058865,34.3718797374064,21.4268122411846
"Snhg9",3.89891355059292,2.16647434735622,1.11742961918619,1.84894102059121,1.80782415555775,0,1.47026443044198,3.94213150696376,0.658931637650438
"Snora78",68.9011129018843,66.2636489835908,34.1776324930776,53.4098392471561,47.1022934280085,72.7829768755678,39.9728142026413,207.654856919556,29.1113938352596
"Rps2",2513.26891145251,2282.90104232368,2061.19620228834,2340.00962381248,2886.50362830141,3494.30457850464,2184.98487282818,2994.65301584359,2444.96722363438
"Snora64",184.791044476236,77.3625354634294,141.471593205177,147.052902439931,162.36689337416,66.3638540846425,190.914933505153,375.385059916847,59.8939354222562
"Ndufb10",239.925826540145,223.624216532193,245.552733638199,244.711433299909,269.178215935837,330.684008130656,237.292109115308,223.066953564778,265.780443784093
"Msrb1",23.4354119364953,30.0983547100524,25.7416673313422,22.2794832121101,25.9272678917085,33.0519048261277,62.8414064570773,71.2997787101531,215.828832890413
"Fahd1",6.67817982901965,12.7958770006783,9.899834711731,3.27612767395998,6.22858627933168,12.3618312881295,10.2035153701243,12.2238191840169,21.9889916148726
"Hagh",6.01438050874539,5.62162125471013,6.1190166451322,5.74066978676032,6.75070752838476,7.54320259389252,7.47229174497294,6.98403378918028,7.98305383535732
"Nubp2",104.238324487275,111.910365190795,101.922491930264,104.219894931065,117.150776616974,116.314024266997,120.591961542069,113.97019539289,73.9778090919264
"Spsb3",136.605618454195,106.043218054805,112.830985495195,110.71750769356,110.039401889607,99.3719997097341,110.792163067648,122.672908078543,59.6679938198726
"Eme2",27.8989056412542,14.8456981936376,15.7560622917362,14.4971875084677,12.745406743477,9.87784721001344,17.4858357190591,18.9179917402877,7.3807928815889
"Mrps34",106.152699094882,93.570453640842,88.5821615796006,118.941825897312,136.722855333918,136.069267961605,77.4337213544254,89.6806016576872,69.7675272063609
"Nme3",149.542200375967,159.372460420618,139.219933639663,121.07581521936,157.588190686082,214.422931607467,122.849000833924,129.352394291306,109.834821947363
"Mapk8ip3",37.3144945111815,31.9990556866511,32.7488519960936,33.4275749646897,22.4970759918002,15.9277479831289,41.4772009859064,46.9146628677602,18.7999480511131
"Jpt2",5.26205052999321,10.4888415772803,10.7781467200607,5.39165217039746,6.17290651027539,6.02323837367628,10.7459896717685,9.22346290341666,13.0316749428843
"Cramp1",21.0686246723507,23.0236787325888,21.5054463429655,23.0100189857073,15.6666717892107,10.1203714773871,24.73841229395,19.7527426768162,14.0525507552919
"Ift140",6.09594673212736,5.96559000732251,5.47789825424983,5.61192646273364,4.54432257970523,4.11224323065023,6.70151219634984,6.68502531238393,3.94501062461637
"Telo2",9.80506140988846,9.13795574063259,8.863183523567,7.06291410719802,7.04972043097574,6.50768858202861,12.8708658976672,17.429231263256,7.62123273550324
"Clcn7",24.4770408958725,21.5304422846546,22.4639778688839,24.8311800312752,19.3081588390915,16.0897078313387,28.9445828829602,28.7058674093143,18.0382363696085
"BC003965",60.0074021858705,78.2063094254709,57.066544800993,49.9285440282196,50.0829509547085,47.9445277070321,65.2113585190726,64.7173985575523,63.5225782497269
"Unkl",25.3113129086769,31.3545254753868,33.5265286486171,31.0732673768066,20.7273378028087,19.9193065314663,27.3621105320054,19.9176222212931,16.1161138466456
"Gnptg",158.618752792219,147.451953280726,152.106282914274,161.946985948398,143.529636371482,137.435888573877,153.113411364371,123.088617490397,86.5727934058779
"Tsr3",145.28161629638,139.803108797635,143.661325270763,149.905583316476,124.237196722943,121.77224499974,122.366378357877,126.649784103053,105.975456459246
"Baiap3",537.739431312828,399.148318990607,443.48854251763,411.093608572303,319.950977182052,258.354802598357,440.616720395086,364.835556057438,132.087284195175
"Ube2i",292.089899279227,301.852090050903,312.833686171521,283.783054507908,271.830199116923,264.93613852271,267.387204471906,237.874301902851,198.684456679382
"Prss34",0,0.531837664277628,0,0,0,0.477951007596587,31.0398376652565,14.1934531684135,109.510199001053
"Cerox1",4.19844596165,3.01669763476299,2.28207457439433,3.17527803312158,5.59399279888761,8.40422687237379,10.645768699295,17.3214869245377,8.4412433222697
"Lmf1",1.32454672208471,0.990335053101147,1.16670796916176,0.965239414722553,1.17384870744014,1.34004582018106,1.91315038241487,2.4880168311218,1.84833227871424
"Chtf18",7.14831418923753,13.4250503029309,14.707210298672,7.14902819269681,8.5176739704993,8.47527440124769,13.0262243598907,11.0701308888454,8.97633385831554
"Rpusd1",16.1781796261362,15.8931873070876,19.85314679147,19.3919565143825,18.5117382569102,19.9736922526411,17.2741542272284,18.8277031788453,11.7826352914252
"Ciao3",18.4917918287878,21.2011628478069,19.530756889072,18.1779322271371,16.3199779241126,15.7298242564983,27.069588105001,27.4231200075042,21.384424199589
"Haghl",36.6488512618759,32.9708340909606,35.6787937746672,36.000603459582,31.1090851944202,32.3898488008638,30.8759312585657,38.1824270596031,18.4339261518998
"Ccdc78",3.01784233898207,3.59335158019811,1.72982876991456,1.73778836391357,1.7324598542076,2.36812939503627,5.12107228218892,6.4658372009872,1.38435942683805
"Antkmt",71.5492560335421,58.4365688208934,58.8002279450797,59.4568735452212,64.3591879035029,68.9078584586672,61.4349201795434,63.6145576244716,45.4096007064694
"Metrn",35.0812612244999,32.9701324644265,34.5073452114877,31.8347416530547,42.3726098360234,32.8736558197383,28.4178536108666,25.9092465935852,16.1031046279742
"Wdr24",67.9873050384641,74.0417227235664,82.3786892553454,59.1713653322726,58.4974918517123,67.2863998245488,85.5844266470346,86.458111459546,50.4307338588148
"Jmjd8",14.6985242789064,15.511723451091,17.4708638310451,13.2382189633529,11.8871877208743,13.0865779412875,28.787945465389,33.8894862586395,24.9373641101399
"Stub1",66.5544543086212,65.969143876997,64.8667893937583,69.8899705783476,67.5222322100818,71.2588693974211,69.028915009251,75.3932650706818,69.6820206815338
"Rhbdl1",15.1036827843561,15.3647821058905,19.5791305655188,16.9144285926053,10.1635928515293,8.7605361696557,19.1895795267921,22.6325552540507,16.0223574531031
"Rhot2",136.583910581951,142.20981534972,133.472992793051,134.383606570483,108.256015832691,105.35295809763,144.964739169298,137.874431301999,97.5770080057509
"Wdr90",15.3271975404697,20.1652650836044,19.8139887110135,14.661900060184,11.3276699150019,7.6436738392585,25.4205213744608,24.8206316581393,14.0310967597593
"Mcrip2",1.27193686582398,0.743963955871291,1.43896354158079,0.634923500262226,1.65547741894374,1.83860687587777,3.34487334160646,3.21508949132183,3.0547274853777
"Mettl26",81.2410068743298,71.0409264760464,51.7157730005516,62.9310364546644,81.6669037065769,92.5318623428453,68.9607328992133,87.6776314531884,62.633086912737
"Wfikkn1",4.1993869254297,4.08351246530468,6.61949950827102,3.36054043436145,3.0018497661923,0.786378073780086,7.8188853531629,10.6148387838393,5.85513070781309
"Rab40c",6.61024129406235,5.58725059991733,5.6343835161071,6.70348033526278,6.32094416489012,6.16947404733226,4.99049118667527,6.89170820888949,3.87880439597947
"Pigq",23.6505872360091,22.4457553696847,23.8105567672183,19.5034519030445,19.4095054549634,16.9696871789851,30.9316527271249,27.1974286755825,17.6941080631878
"D630044L22Rik",4.80627254066006,4.89103134436917,5.40580396957813,3.57785851995118,3.75742676041865,3.00007866997525,3.81979277329796,5.08557372098628,3.63636464339755
"Capn15",12.6492620171443,10.0311876791159,8.84171837891044,11.4048246564117,9.02033938733439,7.3631250950492,12.0648453176054,12.6582039558076,5.4019039350197
"Rab11fip3",3.23534286880796,3.28885980935281,2.94595081421813,3.39615470622751,2.85509139023225,2.24038644440171,3.73715033926334,4.16354593493499,2.48118204020647
"Decr2",19.059409712652,25.805485791346,23.5321131304412,22.419675579091,21.4760797274691,24.3503736236092,26.444227577651,22.75792950748,16.0113892456462
"Pgap6",53.1499143317067,33.2250035883975,42.3783723997912,38.2110144326781,30.963255826206,39.5987882515233,48.7575186497465,46.1317684358758,36.8226698052818
"Mrpl28",54.3556628040753,50.2379937773259,58.691968052053,59.9213640970021,63.3870521594645,59.6984445114717,69.9331701271644,69.110730344868,64.2490087154151
"Axin1",29.7377816388757,22.8658540852276,22.1921005947473,24.4564559634061,24.6330440746434,22.2169908342122,25.0624310881906,27.0374571653478,15.3694385663405
"Rgs11",29.6106048575422,20.5949594484466,21.1869940036168,32.4635536490954,19.0950616860619,21.9469349468677,40.402424099732,43.0720470778181,21.461704025671
"Fam234a",21.9189870238062,18.8942543942189,16.0423064140591,19.287960424623,20.5933369732522,20.6893036885115,29.1365949611924,22.9817840536212,15.1712195873214
"Luc7l",34.2336542385573,45.8361899164198,43.2731978980163,46.011891537677,25.7560472933551,24.5697509720093,51.9944459265612,40.3872333971128,38.4125884446503
"Dusp1",63.2946780525251,30.3532102998465,43.201356034571,61.6457290018999,47.6106617864883,29.9516246543019,70.9823404366046,97.5260772100541,27.9745552238539
"Ergic1",8.6501910572099,8.32362776383781,9.27388378134287,8.43085607180137,9.65914805742521,8.06590773405053,5.81964908073574,4.06940429198051,3.72686504003336
"Atp6v0e",30.5142419441906,30.226056138747,32.3413901686119,31.0964493585881,36.2282162551476,39.8149975426172,29.7241345692267,24.2506524658142,41.7630969650809
"Crebrf",21.0355675270684,26.7954929896587,21.7432095972168,27.9521736876862,19.6860922458581,16.5883467030687,25.0116844845176,16.5476635695726,18.4287683039371
"Bnip1",13.3617462558624,12.046539316669,13.9484366812328,12.903598605226,11.3287693713277,12.6671147738538,16.016932856154,13.4949445304692,12.2879290741152
"Kifc5b",4.4007165338681,6.99528039930905,7.62395261705777,4.95769911236753,4.73747245308491,3.66257377047035,9.45332674359245,8.26440530214825,7.78890114639599
"Phf1",590.833508648837,374.870984353535,381.09940613332,461.59286520087,387.72375259654,278.735083994163,378.248000978669,403.786434848041,290.825318714946
"Cuta",78.3870772839864,65.8757379798614,72.3502161363535,71.6042677979609,86.8767800159093,90.274315890747,59.5526120828084,62.2200098916884,64.8929076014743
"Zbtb9",5.89740589307159,5.44171936501747,5.18286385574256,4.53599239259528,3.70319102041376,3.99937293330624,6.06054944184829,5.55675777699231,4.9290092103528
"Bak1",203.707638144701,181.005399426481,193.745898901821,197.662848552953,233.755593366129,194.149310014953,137.436962919342,130.662377290869,143.473411222871
"Itpr3",41.2929898299326,37.3801922109117,47.0058852422079,37.5570416852461,33.5097695118791,19.7251529331063,27.7864010988416,23.8962879226039,10.132900911235
"Uqcc2",14.1059324796465,11.556198247005,11.6186268783607,13.5429918855415,19.6356305006754,18.4753078932569,12.5594340697121,12.3169716646182,10.4170803547697
"Lemd2",44.9156414228123,29.216807884807,32.7541390796694,46.2993731289402,39.0116781544148,29.018858103057,35.8276844447077,44.1103837333512,26.1769123274542
"Hmga1",273.850062724252,198.776586852234,190.694704140194,219.112261369219,257.715684666592,214.800025373645,143.140319903134,151.462865464688,156.974535582012
"Smim29",124.406405036707,84.1443161696391,98.8188446197896,120.790707334228,147.030570343839,138.246453579167,110.254685328165,108.354466283441,112.081737211887
"Nudt3",18.6926716962813,16.3855767698161,15.7678554766993,19.4718461111271,20.7383010817427,17.2499857899271,13.6498724474903,15.4000403029386,19.7657085767261
"Rps10",85.8361618913063,52.3396014094519,59.3578253830989,83.8251105484083,113.22578325642,119.553548196381,72.6533969933998,88.2112760045902,91.3755675395915
"Pacsin1",4.24203800391448,3.68723297782704,4.2378239818638,3.3910795221691,4.22419911575728,3.71460169061909,3.34213689334979,5.28983988080265,2.85232145539917
"Ilrun",26.2464722848476,27.4521831576355,23.8580254698878,24.4598323838649,24.5427742546262,21.4800880370582,22.0992410441779,21.262203804595,20.5311684176552
"Snrpc",32.5484090761633,33.8257837170258,29.6876120115795,30.4976927587785,37.1795082863819,35.7917826405176,28.2317582037614,22.4192861373675,31.4243015053607
"Uhrf1bp1",1.89826235297325,2.52890327994071,2.45265050242238,1.65096892924858,1.94792731423827,1.36942977397333,3.21975467259183,2.94974978589235,2.45869562921377
"Taf11",23.9539808555974,25.9291438569288,26.8033229818207,21.8521809604322,26.0842311381976,24.6126961497652,30.7208238466706,30.4709637575411,30.6252510072499
"Anks1",2.65007733891314,1.83607536319077,1.99538403035105,2.43692281840155,2.16409992010355,1.5838188325233,2.70670153902293,2.78038815170733,2.30660421604715
"Tcp11",0.659125435792931,1.49213094668579,1.22438761799998,1.3602590559909,1.35830760590305,1.09713748386475,2.18635039899298,2.07745649224484,1.81532228062316
"Zfp523",7.34839047763012,5.14498106797042,4.8679178903834,5.24390611280236,4.56670789973199,4.81510959812568,6.40499088412863,8.04999209772747,3.70777931721934
"Def6",71.5179522507685,58.3609562680114,55.2561999967025,58.1469805577987,59.7733611991934,58.62761679396,58.9796177491423,70.4392721839813,52.4807686001376
"Ppard",4.36984448283248,4.00124422538986,3.94378322740914,3.78317125074731,4.02111087163135,2.82001866187719,3.4965677970642,3.44918594593303,3.33001199040312
"Fance",14.4215597357422,12.6338945681395,10.3144386367274,11.5523404314364,12.0083064599672,8.72621230615328,11.2195795341258,17.0335473916264,7.46560358575914
"Rpl10a",1316.32371952991,1492.49626551882,1353.93623579635,1316.73745112926,1697.07288369473,2386.13954280725,1603.90332134203,1852.76720118794,1463.03648163411
"Tead3",1.25782571692759,3.10086329395192,2.0309474459539,2.75139458030997,2.62860105973404,2.27799932371909,2.28809758009583,3.08985943441576,1.67666733098289
"Fkbp5",21.1346457330833,29.6576546958106,22.8571067872671,34.4823495870385,34.4979638509836,28.9160621915898,40.3160718973673,19.641505216543,21.9615503611169
"Srpk1",56.9728214377797,66.2556694088014,57.1037385665718,57.5196945403176,40.461808448816,35.4235825246358,76.5847289623134,77.0796781676479,45.5025917059956
"Mapk14",28.9891784239449,38.668822853921,37.8114784417149,33.7339901438992,28.0881358427366,26.4637549015376,34.8142636329532,28.9569995724434,31.8132097684616
"Mapk13",0,0,0.0888876079996328,0,0.0239676787561373,0.0774370655080143,3.53786999617416,3.58006959796265,25.2119523093699
"Brpf3",11.3301263925439,11.4709966376809,9.14374311520639,10.7831896088957,8.33083146311126,7.97673911165161,12.7550925402149,13.9445547335882,11.0715267326117
"Kctd20",30.8946808340477,36.7328187496915,34.1362050597526,27.9673340057836,24.7240496728835,22.3521935594719,45.4054830420003,41.1980740570802,43.0604337345043
"Stk38",48.9396847590792,66.2200080178007,54.0352908398417,54.09818803721,41.5703115110429,49.5388312758961,134.491999073872,145.250860266453,115.539124917458
"Srsf3",261.806276010584,437.093155038357,392.855124282984,297.099064846269,256.670317875758,240.932674479317,393.672331350636,338.092987106638,365.535979492583
"Cdkn1a",7.06315644856104,26.1003602520247,21.8385337310026,11.1787061345981,12.9332952845805,7.55798944867373,17.1880230933914,13.6907085339035,15.4357895936423
"Rab44",0.0292116326990686,0,0,0.0230878787448954,0.00752481635537585,0,6.89392202691093,4.20059483116588,19.1386387728525
"Ppil1",17.7915605341387,27.1796703275989,28.0739163627803,21.2429978398731,25.0500619223671,25.3433307514339,27.0706506225897,23.0198212736665,34.4159344472019
"BC004004",10.4732819361371,10.4694425454587,12.0452289022528,9.59221356369262,11.21994491703,12.8410461111154,10.8764757934657,10.9832565396766,9.61612623243279
"Pi16",0.0262664920939743,0,0,0.031140210002988,0.0202984747216876,0.0983733760408648,3.54103294469736,6.01973310495007,34.403334109169
"Mtch1",58.5050866970141,67.192389950454,61.9897656201186,53.7697061883997,68.214790805689,70.0479790282438,62.4123218918881,68.4648067937032,54.5515890511885
"Fgd2",0.054278666348664,0.251337833662246,0.233344194533493,0.0643500115178025,0.0559279928644918,0.0903487503158899,4.16188037782995,3.47575388362017,6.72709171358512
"Pim1",136.188468394815,132.92290184171,109.277737059127,164.609218343474,135.566574829269,109.10533629868,488.980873440072,635.915088717091,424.498267305241
"Tbc1d22b",13.8796653043562,14.768053809652,13.8469591664203,11.5825889520043,11.2309263535074,10.4987544788755,15.3357198726805,17.9847584849951,13.811328957245
"Rnf8",10.0182533335611,11.8574336010193,10.9924484142875,9.99969037335008,8.92239814010455,8.45470993366457,11.8481104808306,12.074915095332,11.0660458225508
"Cmtr1",10.2490741827532,9.93217675293749,9.75394334483925,9.90292294472213,8.24431061751717,7.10650269589028,10.8968602934522,10.0226751916938,5.68935602519907
"Ccdc167",11.9169804127712,14.538759236856,13.7042083399891,12.651681609674,7.12552356381668,5.89096189698625,15.887874144138,14.6714534560909,9.02735011868009
"Zfand3",4.20023863712466,3.59414663120374,3.64863304034649,4.45470211031323,4.22018030180298,4.49156509446588,4.27160769737876,3.86627125952267,3.63551245951371
"Gm6402",40.9668452779691,52.3564633944421,66.9243174099554,69.938203822363,61.4179873138157,85.9203521482328,48.6625564206068,133.237379495629,135.009362714247
"Glo1",9.00266353532677,12.6746188568384,11.2780826370815,10.0881389479558,10.7451642954394,12.4405851355415,14.9154568066323,13.3442693168409,13.1096535969308
"1700097N02Rik",90.2522080481707,104.267339866378,99.2848104196069,100.513651495656,95.6365295998919,125.853866641316,98.1191587146582,150.103389211126,90.3880065908489
"Dnah8",4.46174819290971,6.10492934352058,5.95181919317615,4.11026402596172,3.53916597130122,2.87707948596849,10.4853356085913,12.2257540126179,6.34985947555198
"Glp1r",7.71099562044397,3.62700323707488,4.37754307647064,3.32240113860437,3.10727749020689,1.74927003026614,3.24090039462082,1.33461001242814,0.279464784358223
"Abcg1",41.7806396982437,32.547223505508,34.606154647042,35.8445759949081,34.7606153039406,32.4370199027632,32.7555189367534,31.9382325973711,19.5703155233007
"Tff1",6.20231496317602,9.46542294692206,14.3959352819441,4.66044559336504,6.21075823722388,7.52486657182842,5.35304233463134,6.99238494829072,4.50289750323316
"Ubash3a",45.3259191951015,35.2621183497165,38.0444406661368,42.1107926628526,37.4391487120421,36.4861086817067,30.1834699555772,29.7523838581059,17.6080144520739
"Slc37a1",23.9069101990592,19.8363106761829,18.1592797539028,22.3246010121346,20.077794356644,20.0911924429938,35.1596743177296,40.411656325961,21.2282573750849
"Wdr4",5.2085801740997,4.99507472581138,5.02013715856767,4.40401624482572,4.42356442599841,5.42966799206358,8.62424488194483,11.5952500159524,6.05465186518741
"Ndufv3",64.01872147942,47.301453154968,48.7511919309299,62.7398748295024,70.6223113777168,66.2925759859937,42.4495108123262,46.7805228574437,43.3645395609669
"Pknox1",17.0550240788506,18.8439394088655,20.6607430357491,21.6517836658862,16.9020617337004,17.4176428155244,23.2169846365062,16.3193324610615,12.2767430813643
"U2af1",71.0171985543192,96.3798628554647,97.8171892220135,84.3645866206349,64.2464768793814,63.7778115871736,91.6680994853664,91.3161456381551,92.7220908860575
"Sik1",79.5540326978186,42.5738926918371,91.1587575402652,67.4823469464717,43.6701789199529,19.2034138114082,179.5265396677,156.221673591845,32.0991803995721
"Rrp1b",58.2957932805532,62.6024155449348,53.7911731836221,67.3846990145694,44.9328662380014,35.67633029244,42.0307435895964,41.8680258093609,25.2088249136095
"Ephx3",1.05634924225407,1.79352590866774,1.68194423649132,0.904477635937999,1.63267164221651,1.17222032589779,6.08582638379314,2.52180471401358,1.68608977869377
"Brd4",41.1614874679273,37.4733266814611,37.3042525177288,35.25455105792,32.0788686775969,25.695423002917,34.7878138369288,32.8525444015115,27.5036854209949
"Akap8",170.423382295519,187.281576067624,187.76977669334,165.46374959078,109.751196351025,92.9274210153339,210.633771566579,212.120425662607,157.537624993398
"Akap8l",39.7506420587794,35.5537414868097,34.4441247542322,33.5396152547931,28.5452113871493,23.0711589378295,36.389724771648,41.6602415268718,23.8175202599543
